simNo:int,simPar_EleakVal:decimal,simParPer_gBarP:int,simParPer_gBarK2:int,simParPer_gBarLeak:int,simParPer_gBarSynS:int,simParPer_gBarCaS:int,simParPer_gBarSynG:int,simParPer_gBarh:int,meanPeriod_L:decimal,meanPeriod_R:decimal,spkFreq_L:decimal,spkFreq_R:decimal,meanDutyCycle_L:decimal,meanDutyCycle_R:decimal,meanPhase_L:decimal,meanPhase_R:decimal
8956439,-0.055,175,150,100,50,125,150,150,14.5147,22.4554,41.24382699,40.40715608,0.4015102,1.042987,-0.02825378,1.043711
8979198,-0.06,175,175,75,75,150,150,150,25.3137,26.57695,34.91303054,35.3170199,0.4832522,0.5884084,0.4184453,0.5606727
9040782,-0.065,100,75,100,75,25,150,175,12.91199,12.9631,14.82441125,13.95462716,0.2204239,0.7722501,0.4297996,0.5685793
9041383,-0.06,100,50,150,75,25,150,175,18.25907,18.30385,9.603571675,11.18153664,0.7662038,0.2159931,0.4343696,0.5645721
9043106,-0.07,125,125,75,100,25,150,175,31.6928,28.8462,19.87873969,17.72398305,0.07939658,0.8190715,0.6154086,0.4398665
9046267,-0.065,125,100,125,125,25,150,175,27.3191,26.99075,14.2459806,11.47322008,0.1092715,0.892176,0.561359,0.445388
9048181,-0.07,100,100,75,150,25,150,175,8.580639,8.593661,14.81158646,14.27112461,0.7095959,0.2603639,0.4391209,0.5602105
9051752,-0.065,150,125,150,175,25,150,175,12.71559,12.71516,13.46301497,13.78726606,0.7997977,0.1921115,0.4354448,0.5645601
9060430,-0.05,125,150,25,75,50,150,175,29.38415,30.9473,30.69655326,30.78409965,0.5780327,0.4535097,0.4490456,0.5270665
9061306,-0.07,125,100,100,75,50,150,175,15.26582,15.03995,18.3082431,17.62989007,0.2087914,0.7777913,0.4315396,0.5751364
9061863,-0.06,100,50,150,75,50,150,175,14.96512,14.81264,13.808288,13.67783366,0.7121395,0.2770961,0.416708,0.5874683
9064187,-0.065,125,100,125,100,50,150,175,14.78975,14.85916,16.22684003,15.7038052,0.1944375,0.7837909,0.5881369,0.4090667
9066101,-0.07,100,100,75,125,50,150,175,9.3487,9.347669,16.96786497,18.73419108,0.2926776,0.6886093,0.5615905,0.4384715
9067157,-0.065,175,150,150,125,50,150,175,28.8821,27.6205,19.26418642,19.28464486,0.4643845,0.4934596,0.5558046,0.4684736
9067352,-0.065,150,75,175,125,50,150,175,26.8864,27.961,19.16705457,18.73443086,0.4667899,0.5400129,0.4314724,0.5512824
9067477,-0.065,175,150,175,125,50,150,175,8.877487,8.885331,18.14406455,16.31247758,0.7067899,0.2774423,0.4494707,0.5501333
9068471,-0.07,150,175,50,150,50,150,175,27.88885,29.209,25.51647702,25.34572162,0.5060983,0.5560855,0.4338372,0.5456267
9068661,-0.07,100,100,75,150,50,150,175,11.80922,11.83451,16.79677905,16.6398864,0.2542652,0.7367369,0.408878,0.5904024
9069071,-0.07,150,150,100,150,50,150,175,12.31271,12.32697,20.26952278,20.49180756,0.2467381,0.7624858,0.4409146,0.5594383
9069672,-0.065,150,125,150,150,50,150,175,15.04105,15.0345,15.78554826,15.41786342,0.1847278,0.8113461,0.5966483,0.4035596
9072232,-0.065,150,125,150,175,50,150,175,14.01995,14.06155,16.52156516,16.09718606,0.2218273,0.7644738,0.4121585,0.5870216
9076671,-0.07,150,100,100,25,75,150,175,15.2332,15.29225,32.6819407,35.98780726,0.2337869,0.7939217,0.4485,0.5499437
9076991,-0.07,150,100,125,25,75,150,175,11.80213,11.76485,24.96770323,29.13727333,0.2807919,0.7326551,0.5578583,0.443867
9080451,-0.07,50,75,0,75,75,150,175,24.8647,23.4391,22.71354935,22.73680137,0.4465005,0.4933167,0.5769462,0.4561326
9080452,-0.065,50,75,0,75,75,150,175,24.8647,23.4391,22.71354935,22.73680137,0.4465005,0.4933167,0.5769462,0.4561326
9080453,-0.06,50,75,0,75,75,150,175,24.8647,23.4391,22.71354935,22.73680137,0.4465005,0.4933167,0.5769462,0.4561326
9080454,-0.055,50,75,0,75,75,150,175,24.8647,23.4391,22.71354935,22.73680137,0.4465005,0.4933167,0.5769462,0.4561326
9080455,-0.05,50,75,0,75,75,150,175,24.8647,23.4391,22.71354935,22.73680137,0.4465005,0.4933167,0.5769462,0.4561326
9081742,-0.065,100,75,100,75,75,150,175,14.05308,14.37545,18.35029215,17.8304058,0.4422297,0.5782957,0.4442835,0.5455243
9082152,-0.065,150,125,125,75,75,150,175,27.4306,28.5175,20.79588942,20.82475725,0.5058985,0.5429894,0.4417147,0.5407829
9082196,-0.07,175,150,125,75,75,150,175,14.55272,14.60136,24.12265442,24.26809708,0.2343517,0.7611058,0.4334857,0.5652198
9085077,-0.065,175,150,150,100,75,150,175,24.00675,25.3139,19.72851469,19.81899187,0.5278099,0.5010251,0.4448939,0.5308819
9097106,-0.07,125,75,100,25,100,150,175,27.4189,25.1871,26.83805353,27.072383,0.4849866,0.4432031,0.6236129,0.427147
9097471,-0.07,150,100,125,25,100,150,175,12.34905,12.3375,31.36760218,28.16756207,0.7115204,0.2882108,0.4411926,0.5592199
9102631,-0.07,150,125,125,75,100,150,175,11.98862,11.98335,21.11922571,23.39281096,0.3045275,0.6879538,0.431448,0.5687665
9117951,-0.07,150,100,125,25,125,150,175,12.8777,12.87604,30.16181365,32.85401263,0.314862,0.684379,0.4444891,0.5555809
9119957,-0.065,175,150,75,50,125,150,175,27.6952,29.2472,38.27802787,37.87101204,0.5467518,0.5273736,0.428747,0.5472266
9120554,-0.055,150,125,125,50,125,150,175,25.7036,23.74035,35.55032372,34.51361044,0.1639809,0.7487421,0.5966677,0.448906
9122101,-0.07,100,100,50,75,125,150,175,28.73855,30.2816,25.13872067,25.37712312,0.5093194,0.5272476,0.4312767,0.5455668
9124381,-0.07,100,125,25,100,125,150,175,28.4529,27.1861,26.37497371,26.55607833,0.4875812,0.4570461,0.5659105,0.4592853
9127133,-0.06,50,50,50,125,125,150,175,26.39415,28.1921,21.0297833,20.44249025,0.5133221,0.5444149,0.4110105,0.5609917
29989,-0.055,125,125,125,75,25,0,0,12.38675,18.75975,16.00370334,16.73703257,0.2977052,0.4526819,-0.3709884,1.561862
46942,-0.065,100,125,50,50,50,0,0,40.0232,9.0666,13.99033262,20.54510499,0.1074402,0.4624556,3.981095,0.09814807
48234,-0.055,150,125,150,50,50,0,0,36.6541,30.8052,23.21928886,23.71905792,0.4478435,0.4577961,0.7478737,0.3714646
68152,-0.065,150,175,100,50,75,0,0,16.00305,9.1468,15.1697849,22.84876703,0.328981,0.4811519,1.235306,0.2939408
87635,-0.05,150,150,25,50,100,0,0,36.5255,33.2767,39.88182798,40.88432142,0.4449631,0.5125869,0.5951251,0.4578089
191504,-0.055,100,75,150,50,25,0,25,29.7122,11.7555,10.61600065,11.83414734,1.16368,0.6793841,1.846787,0.2693271
193829,-0.055,125,125,125,75,25,0,25,27.0829,35.68125,15.23558069,14.30114608,1.641656,0.5934882,0.7019765,0.07515813
208464,-0.055,100,75,75,25,50,0,25,16.7735,32.2947,24.3121161,21.04628539,1.066492,1.285474,-0.20957,1.403494
212074,-0.055,150,125,150,50,50,0,25,21.64215,31.81785,22.57153687,24.1445552,0.7220724,0.380186,0.3190536,0.5309338
231545,-0.05,100,100,75,50,75,0,25,28.4235,27.7105,29.08322936,28.64727952,0.7082872,0.4665849,0.4590606,0.5524548
374352,-0.065,150,150,25,50,50,0,50,28.7027,34.93785,33.90791768,34.72565322,0.4362691,0.4082964,0.4537099,0.4477297
374950,-0.05,125,125,75,50,50,0,50,15.41825,31.6702,28.43513041,25.9390116,0.7698215,0.2927894,0.2199844,0.5481361
377460,-0.05,75,100,75,75,50,0,50,20.0666,39.34945,12.75406863,12.82868282,0.1284971,0.2815008,0.4938404,0.03160725
393749,-0.055,125,75,150,25,75,0,50,31.22045,17.4803,23.17709778,29.32802869,0.3258601,0.5245219,1.349539,0.2443943
395385,-0.05,100,100,75,50,75,0,50,26.986,23.94305,27.93494778,28.4309706,0.5203476,0.4925396,0.6448406,0.4278719
395704,-0.055,100,100,100,50,75,0,50,16.36185,29.8689,15.28922642,14.62483963,0.4303975,0.2266973,0.4042449,0.2620425
415540,-0.05,75,100,50,50,100,0,50,6.8935,8.3866,19.69694015,21.81742624,0.899456,0.7590323,0.2867372,0.6511569
516397,-0.065,175,125,125,25,25,0,75,18.985,17.55565,20.95485748,20.26744481,1.480084,0.4338432,0.2491705,0.7695891
518264,-0.055,100,100,75,50,25,0,75,31.2289,23.01005,16.13143732,15.68649421,0.6145814,1.423743,0.820083,0.3957472
538193,-0.06,150,150,25,50,50,0,75,20.36705,23.5749,36.8892027,34.91755577,0.4772905,0.4647782,0.4465512,0.4831161
541299,-0.055,75,100,75,75,50,0,75,34.15145,24.1552,10.05086573,10.11751716,0.8621596,0.8066296,1.313667,0.07084765
558675,-0.05,150,150,25,50,75,0,75,21.8551,26.16465,37.7644483,37.23090417,0.59296,0.8631264,0.2052158,0.7543182
558949,-0.055,125,125,50,50,75,0,75,25.8055,22.12425,33.20443995,33.22636775,0.4389297,0.4708725,0.684387,0.4132433
559302,-0.065,100,150,75,50,75,0,75,5.1434,4.8475,13.75254433,16.94119749,0.5903837,0.5186981,0.5525849,0.4796226
601515,-0.05,150,125,175,50,125,0,75,26.96835,16.85822,30.54735875,31.67626367,0.6829333,0.4170962,1.280833,0.1954464
699331,-0.07,50,75,25,25,50,0,100,5.66725,6.16795,14.16374867,14.7241421,0.5746879,0.4488525,0.5373179,0.4152102
701938,-0.06,75,100,25,50,50,0,100,25.1972,29.7903,13.2312595,13.92882736,0.7632793,0.5671443,-0.2441147,1.288613
842652,-0.065,50,50,25,25,25,0,125,23.3774,24.7202,12.4414569,11.64931489,0.6663786,1.841826,0.1323351,0.8600636
1009739,-0.055,75,75,75,50,25,0,150,29.58045,13.4556,12.56589432,12.63941182,0.3144949,0.2433336,-0.1669193,1.075929
1010749,-0.055,125,100,150,50,25,0,150,36.64595,16.4099,17.39455184,18.2566295,0.8461126,0.7883899,1.024525,0.5412222
1027665,-0.05,100,75,75,25,50,0,150,21.2621,26.9022,47.4155317,43.52847117,0.4985726,0.4808045,0.4280988,0.4583414
1070950,-0.05,125,125,50,50,100,0,150,39.098,32.54145,34.93237788,34.79785027,0.5027981,0.6918592,0.5940562,0.5055642
1073545,-0.05,100,150,50,75,100,0,150,20.82485,4.7677,16.52746979,24.13585036,1.686331,0.6858024,-0.5839713,1.133696
1175859,-0.055,75,100,50,75,25,0,175,14.6966,32.78915,12.48721068,11.67235972,0.3857219,0.7281433,0.2759541,0.384327
1192469,-0.055,125,75,150,25,50,0,175,24.628,27.08755,25.96769325,21.64525056,1.20566,0.5597738,0.3929924,0.5677603
1194149,-0.055,125,125,75,50,50,0,175,14.2479,35.7282,20.79828973,19.49385385,0.8599443,1.558324,-0.425048,2.065855
1337181,-0.07,100,125,50,50,25,25,0,28.9066,21.572,14.04993379,13.88475124,0.5904741,1.048637,0.5082885,0.6206818
1338384,-0.055,100,75,150,50,25,25,0,33.1384,14.7937,10.6962111,10.87596864,0.6814209,0.3466138,0.8941239,0.6008437
1340709,-0.055,125,125,125,75,25,25,0,13.5962,31.10975,17.00139825,15.39476578,1.394654,0.2494652,0.1825521,0.5822987
1355757,-0.065,175,125,100,25,50,25,0,25.32165,24.31975,35.54583832,36.0203889,0.5298786,0.4843841,0.5661119,0.4562874
1359899,-0.055,75,125,25,75,50,25,0,17.3827,18.15115,13.07245438,12.23840411,0.5253327,0.2819105,0.6820945,0.2877516
1378744,-0.055,100,100,100,50,75,25,0,37.1382,43.15265,13.81607153,14.98046267,0.2596114,1.763155,0.2091783,0.7569457
1395771,-0.07,50,150,25,25,100,25,0,26.5814,23.76065,4.298284406,4.34666565,0.3911194,0.545225,0.6492436,0.4196525
1502224,-0.055,100,75,150,50,25,25,25,22.57255,17.0402,10.94361029,11.59403735,0.9409216,1.084659,0.6838505,0.4837557
1545140,-0.05,75,100,100,75,75,25,25,22.62825,34.73285,12.31680027,12.39817957,0.3779921,0.7540354,0.2859339,0.5611106
1662996,-0.07,175,150,100,25,25,25,50,13.9411,7.7067,18.87013953,19.14518922,1.358272,0.9948486,1.376101,0.2392853
1665144,-0.055,100,100,75,50,25,25,50,11.91355,28.9703,15.74480475,16.43902515,0.8226095,1.180523,0.302458,0.2645097
1668665,-0.05,100,100,150,75,25,25,50,24.3845,17.17745,14.65748966,14.49186797,1.454707,1.32497,0.6451714,0.5455146
1685386,-0.07,125,150,50,50,50,25,50,12.5217,39.2791,16.25735892,15.15589797,0.312194,0.3762179,0.1365039,0.5718033
1685670,-0.05,125,125,75,50,50,25,50,20.13005,31.4088,24.16318863,25.56419809,0.6155126,0.4610746,0.3170529,0.5053043
1704513,-0.06,150,100,150,25,75,25,50,8.2569,10.91765,25.23525616,21.88305033,0.6773002,0.5642973,0.3616758,0.5217757
1847553,-0.06,150,100,125,25,50,25,75,25.1197,12.8465,20.60679733,24.55138913,0.4108966,1.038563,1.447811,0.2595732
1850474,-0.055,150,125,150,50,50,25,75,11.42265,31.8273,20.46179462,21.41914274,0.2144248,0.4032482,-0.5072438,2.41335
1992272,-0.065,150,150,25,50,25,25,100,22.8015,23.1943,34.40958258,34.44195827,0.9185097,0.2515316,0.4440552,0.5482951
1993655,-0.05,50,25,150,50,25,25,100,27.3508,26.64915,11.84762919,11.86939245,0.3372333,0.6416903,0.5586576,0.4556741
1995104,-0.055,100,125,50,75,25,25,100,41.1006,39.2748,14.49899663,14.31255262,0.5678579,0.5334362,0.9302734,0.1110519
2012754,-0.055,150,150,25,50,50,25,100,29.42845,28.3974,35.90187477,35.71469258,0.2398869,0.8108982,0.5773293,0.4428979
2031459,-0.055,75,50,100,25,75,25,100,9.0973,7.6389,25.8174838,23.90174675,0.4761193,0.6867612,0.6950804,0.4163488
2158943,-0.06,100,125,50,75,25,25,125,17.8549,21.7898,13.80691262,13.44893772,1.291528,0.3687597,-0.112353,1.137114
2176498,-0.06,75,100,25,50,50,25,125,35.33535,35.00105,13.92396773,13.62681685,0.2635831,1.072359,0.8199854,0.1877723
2198359,-0.055,175,150,125,50,75,25,125,22.7123,20.6026,32.20534014,33.52726556,0.4262228,0.6857241,0.5690447,0.4838127
2216744,-0.055,100,50,175,25,100,25,125,31.05355,23.2489,12.47176942,13.3314164,1.725925,0.8916852,1.191805,0.10773
2217830,-0.05,125,125,50,50,100,25,125,34.18725,29.5163,35.58778153,34.42094368,0.4146078,0.4060705,0.7172207,0.3807721
2320460,-0.05,75,75,75,50,25,25,150,29.2913,27.1536,19.30896196,21.84578471,0.5663593,0.5373763,0.6103868,0.4341596
2338383,-0.06,100,75,75,25,50,25,150,16.7471,23.4926,19.38010309,17.82116189,1.313738,1.348927,0.1255246,0.8239158
2340709,-0.055,125,125,50,50,50,25,150,28.82555,23.7228,28.87786137,28.52719921,0.7635657,0.7621276,0.4987333,0.5895534
2546150,-0.05,125,125,100,50,100,25,175,10.96055,9.4385,26.34355238,26.2802334,0.3406033,0.9868729,-0.2088203,1.179822
2624451,-0.07,50,75,25,25,0,50,0,42.47725,13.00515,6.021093328,5.828759999,1.605888,0.9380515,0.5590785,0.8288284
2654353,-0.06,150,150,150,100,25,50,0,2.1347,26.6843,18.51080568,10.82321363,0.3317562,0.5390323,-1.360875,18.01129
2706491,-0.07,50,150,25,25,100,50,0,29.9113,27.38635,4.202033784,4.256103061,0.3612815,0.578624,0.5866408,0.4628802
2811979,-0.055,75,75,75,50,25,50,25,14.79775,31.65,12.01511162,12.4615569,0.4033383,0.1278989,0.3362322,0.2808535
2812024,-0.055,100,100,75,50,25,50,25,26.9183,27.9233,15.54937307,15.81508057,1.364551,1.27029,0.7071084,0.2664916
2815269,-0.055,125,125,125,75,25,50,25,23.58385,33.14745,13.98503238,15.0890184,0.5468658,1.271938,0.4566565,0.3581625
2831859,-0.055,75,100,25,50,50,50,25,10.97035,25.8442,18.66517345,14.58420979,0.8565816,0.3837418,0.2054658,0.5159589
2852985,-0.05,100,100,75,50,75,50,25,22.691,25.9334,27.63965478,27.1502715,0.7023489,0.6419752,0.328154,0.6249548
2853304,-0.055,100,100,100,50,75,50,25,12.6767,9.6176,15.33648493,16.55237645,1.285926,0.8811242,0.5291601,0.5985351
2976784,-0.055,100,75,150,50,25,50,50,25.38685,24.87935,10.90670468,11.24191593,0.9609975,1.309881,0.0349768,0.9657224
2995699,-0.055,75,100,25,50,50,50,50,14.72105,10.06525,16.30088032,16.38462597,1.551642,1.247778,0.7154517,0.5108229
2998900,-0.05,75,100,75,75,50,50,50,21.624,17.32295,12.90491803,13.67844376,0.6864086,0.2319005,0.4553324,0.635234
3139659,-0.055,75,75,75,50,25,50,75,19.29005,17.09145,10.61176845,13.22394578,1.298732,0.6434387,0.4195548,0.6282643
3142718,-0.06,175,175,100,75,25,50,75,25.9347,28.43575,25.85586175,26.38977701,0.6110346,0.5935029,0.3865363,0.5761875
3304278,-0.06,175,150,125,50,25,50,100,24.1591,11.89205,20.93050787,24.27118274,0.7745322,0.4075159,1.876787,0.07617213
3306558,-0.06,175,175,100,75,25,50,100,18.107,29.2903,24.92673145,25.41857199,0.776556,0.5703185,0.1711471,0.7231485
3364787,-0.065,125,175,50,50,100,50,100,5.196,5.9361,30.37817731,26.49422182,0.7505196,0.4764408,0.3550816,0.5943418
3468304,-0.055,100,75,150,50,25,50,125,33.8476,40.8174,10.37735266,11.10848938,0.9380783,0.1600665,0.6433788,0.2241385
3468349,-0.055,125,100,150,50,25,50,125,24.0883,31.10985,20.17847295,17.1161187,0.50148,0.4602658,0.4219628,0.4550383
3593815,-0.05,50,125,150,75,175,50,125,4.1751,3.6374,15.73847157,13.47287381,0.6809418,0.6013636,0.5070655,0.5582381
3631958,-0.06,175,150,125,50,25,50,150,7.9665,17.8165,21.13201694,20.70554636,0.826034,0.9627031,-1.480397,4.310801
3632189,-0.055,125,100,150,50,25,50,150,21.3969,32.78395,17.751128,17.81266749,0.3539999,0.3673108,0.4053477,0.3789334
3670549,-0.055,125,75,150,25,75,50,150,27.73355,31.1878,19.11149668,25.34157758,0.3142043,1.090936,0.614734,0.3087001
3692340,-0.05,75,100,50,50,100,50,150,6.4219,7.35765,23.33299353,21.318098,0.835189,0.5814764,0.3533329,0.5951821
3794513,-0.06,150,150,25,50,25,50,175,35.7772,30.6158,33.56126624,33.29939357,0.6510291,0.6214079,0.5569902,0.523364
3836299,-0.055,75,75,100,50,75,50,175,15.9777,32.2287,11.40499472,10.03883006,0.3021461,0.128941,0.4121327,0.1686851
3877944,-0.055,100,100,150,50,125,50,175,4.6958,5.3127,20.17231947,22.95164965,0.7368287,0.6342726,0.3387072,0.6167959
3897145,-0.05,100,100,50,50,150,50,175,28.65575,29.7301,34.18337728,33.78420034,0.5278975,0.631794,0.4357015,0.5479633
3959036,-0.07,175,175,75,50,25,75,0,17.7299,26.62575,21.99288848,23.66765155,0.9711222,0.5464672,0.1061116,0.8406477
3981895,-0.05,50,75,75,75,50,75,0,19.9935,43.5391,9.135614279,8.423661775,1.468267,1.372869,0.3657678,0.2034811
4100071,-0.07,150,125,100,25,0,75,25,21.6959,13.79845,19.26231358,18.49309845,0.8245106,0.04723719,-0.3892756,1.247577
4127303,-0.06,100,150,25,100,25,75,25,28.471,29.1042,13.40560031,13.3177899,0.7766956,0.184482,0.5608314,0.4266956
4284071,-0.07,150,125,75,25,25,75,50,22.8849,23.14365,20.46565561,18.89752469,0.9968451,1.0561,0.7658904,0.22545
4288633,-0.06,150,175,25,75,25,75,50,22.0925,31.5452,24.72760488,26.73289384,0.8219441,0.4363802,0.3362857,0.519828
4307153,-0.06,150,150,75,50,50,75,50,10.77545,31.16805,19.75157379,19.6365232,0.4832745,0.1694973,-1.208188,4.494689
4447132,-0.065,50,50,25,25,25,75,75,38.17655,10.5113,11.33935776,14.0567616,1.832845,0.975788,1.695951,0.5330471
4468304,-0.055,100,75,75,25,50,75,75,36.1315,29.9252,21.3860705,21.90498287,0.9454631,0.5499412,1.204908,0.002059145
4654675,-0.05,150,150,25,50,75,75,100,26.0716,25.49885,39.28170595,36.2242534,0.6174727,0.2161862,0.6295558,0.3842745
4677738,-0.06,75,175,25,75,100,75,100,3.6239,4.00885,16.50344184,15.03125401,0.6749082,0.7542562,0.3803335,0.5792654
4695994,-0.055,150,175,50,50,125,75,100,5.75,6.90425,33.41039999,38.04304451,0.6589739,0.3949162,0.4408806,0.4706174
4795985,-0.05,100,75,75,25,50,75,125,21.561,22.602,47.36525439,45.61300503,0.6090209,0.5639545,0.4495487,0.5287463
4798630,-0.05,125,125,75,50,50,75,125,11.32395,30.4625,27.31584319,23.00960642,0.471302,1.544098,-0.06257201,1.168325
4818515,-0.05,150,150,25,50,75,75,125,28.85065,34.6191,36.88581389,37.50721293,0.6785185,0.5786199,0.3180701,0.6183344
4819147,-0.065,125,150,75,50,75,75,125,6.2175,5.33665,25.7195031,28.59052428,0.4180619,0.4884525,0.6693712,0.4254604
4944223,-0.06,100,125,50,75,25,75,150,17.3029,11.6105,14.16049593,14.32636831,0.9718082,1.43148,-2.493941,2.673471
4983639,-0.055,175,150,125,50,75,75,150,26.1178,21.85045,33.10902163,32.40679252,0.5880932,0.782501,0.5650364,0.5272841
5003110,-0.05,125,125,50,50,100,75,150,22.5031,28.7434,34.55226029,36.43165489,0.7399292,0.6724744,0.1829916,0.7662633
5004714,-0.055,150,125,175,50,100,75,150,29.9013,31.3923,16.85188897,17.6200235,1.436573,0.955247,0.8719527,0.08456823
5027744,-0.055,100,125,175,75,125,75,150,4.24045,4.645,16.97247706,15.71026956,0.6445307,0.5299677,0.413014,0.5475834
5044989,-0.055,125,100,125,50,150,75,150,25.65625,27.02285,30.00279801,31.22012696,0.5694792,0.6044292,0.4105674,0.5675635
5105233,-0.06,150,150,25,50,25,75,175,19.17375,21.99505,33.8949007,32.3923438,0.9058948,0.2502245,0.4156458,0.5231945
5122973,-0.06,50,50,25,25,50,75,175,6.4816,7.456,26.97252332,21.529261,0.6407523,0.5067999,0.4267704,0.5090718
5145109,-0.055,125,75,150,25,75,75,175,34.73845,20.8305,20.52455681,27.6916864,0.6084209,0.6197595,1.17587,0.2949038
5146424,-0.055,100,100,50,50,75,75,175,22.5918,26.16175,30.54963892,29.69823743,0.4991059,0.4146741,0.439919,0.4905652
5270544,-0.055,100,75,150,50,25,100,0,22.5057,7.8334,11.66283459,12.60618563,1.33855,0.788789,2.823793,0.01714232
5274183,-0.06,100,150,25,100,25,100,0,16.127,33.661,13.73925448,13.1872636,1.553575,0.3269303,0.4566219,0.04691821
5310904,-0.055,100,100,100,50,75,100,0,32.3512,12.42115,14.30022393,15.70086672,1.330343,1.442612,1.948749,0.2517836
5434384,-0.055,100,75,150,50,25,100,25,6.67635,21.96625,11.08883866,11.31559783,1.63182,0.4873886,-1.140903,4.75375
5436709,-0.055,125,125,125,75,25,100,25,22.6048,36.8,15.09094118,15.32147061,0.70182,0.7381413,0.3156087,0.4861976
5436754,-0.055,150,150,125,75,25,100,25,31.0277,18.2874,20.2427546,19.4083,0.7563564,0.2728819,1.57854,0.06962488
5472833,-0.06,150,100,150,25,75,100,25,11.9273,15.74155,23.57513779,21.92916964,0.7852909,0.3562102,0.3442672,0.545639
5473874,-0.055,150,150,25,50,75,100,25,31.9355,28.42725,39.13380346,37.97953964,0.4370873,0.483828,0.6557124,0.4163204
5598224,-0.055,100,75,150,50,25,100,50,24.7939,25.5654,11.45645869,10.76559977,1.260959,0.8094573,0.3512912,0.6377778
5636673,-0.06,150,100,150,25,75,100,50,8.9346,15.52725,27.55403173,22.39436942,0.5681844,0.307994,0.3300842,0.4263537
5637989,-0.055,125,125,50,50,75,100,50,25.99615,23.9353,31.59885186,32.84839144,0.4682424,0.4706354,0.606414,0.4416596
5761144,-0.055,100,100,75,50,25,100,75,18.77805,35.8319,14.59200694,16.25748941,0.3515115,1.075575,-0.001938217,1.003698
